"VR","Version 2.0","","","","","","","","","","","","","","","","",""
"HD","Job ID","Job Name","Sheet Set Name","Category Name","Date and Time Started","Date and Time Completed","USERID","Profile ID","SheetName","Full File Path","Selected Layout Name","Page Setup Name","Named Page Setup Path","Device Name","Plot File Path","Paper Size Name","Plotted to 3DDWF","Final Status"
"JS","2","","","","3/14/2019 10:38:22 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/14/2019 10:38:22 AM","3/14/2019 10:40:28 AM","","","","G:\64887\STRUCTURAL\BUILDING\4887_BUILDING 7.dwg","S-1.3","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4887_BUILDING 7_dwg\S-1.3.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","2","","","","","3/14/2019 10:40:28 AM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/14/2019 10:41:31 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/14/2019 10:41:31 AM","3/14/2019 10:43:44 AM","","","","G:\64887\STRUCTURAL\BUILDING\4887_BUILDING 7.dwg","S-1.3C","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4887_BUILDING 7_dwg\S-1.3C.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","2","","","","","3/14/2019 10:43:45 AM","","","","","","","","","","","","Plotted"
"JS","3","","","","3/14/2019 10:42:31 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","3","","","","3/14/2019 10:42:31 AM","3/14/2019 10:44:42 AM","","","","G:\64887\STRUCTURAL\BUILDING\4887_BUILDING 7.dwg","S-1.3A","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4887_BUILDING 7_dwg\S-1.3A.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","3","","","","","3/14/2019 10:44:42 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 10:44:30 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 10:44:30 AM","3/14/2019 10:47:24 AM","","","","G:\64887\STRUCTURAL\BUILDING\4887_BUILDING 7.dwg","S-1.4","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4887_BUILDING 7_dwg\S-1.4.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 10:47:24 AM","","","","","","","","","","","","Plotted"
"JS","3","","","","3/14/2019 10:45:28 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","3","","","","3/14/2019 10:45:29 AM","3/14/2019 10:47:39 AM","","","","G:\64887\STRUCTURAL\BUILDING\4887_BUILDING 7.dwg","S-1.3D","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4887_BUILDING 7_dwg\S-1.3D.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","3","","","","","3/14/2019 10:47:39 AM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/14/2019 10:48:33 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/14/2019 10:48:33 AM","3/14/2019 10:50:39 AM","","","","G:\64887\STRUCTURAL\BUILDING\4887_BUILDING 7.dwg","S-1.4A","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4887_BUILDING 7_dwg\S-1.4A.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","2","","","","","3/14/2019 10:50:39 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 10:49:05 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 10:49:06 AM","3/14/2019 10:51:07 AM","","","","G:\64887\STRUCTURAL\BUILDING\4887_BUILDING 7.dwg","S-1.4C","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4887_BUILDING 7_dwg\S-1.4C.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 10:51:07 AM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/14/2019 10:52:08 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/14/2019 10:52:08 AM","3/14/2019 10:54:50 AM","","","","G:\64887\STRUCTURAL\BUILDING\4887_BUILDING 7.dwg","S-1.4D","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4887_BUILDING 7_dwg\S-1.4D.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","2","","","","","3/14/2019 10:54:50 AM","","","","","","","","","","","","Plotted"
"JS","3","","","","3/14/2019 10:51:46 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","3","","","","3/14/2019 10:51:46 AM","3/14/2019 10:56:39 AM","","","","G:\64887\STRUCTURAL\BUILDING\4887_BUILDING 7.dwg","S-1.4B","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4887_BUILDING 7_dwg\S-1.4B.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","3","","","","","3/14/2019 10:56:39 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 2:40:03 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 2:40:03 PM","3/14/2019 2:40:04 PM","","","","G:\64896\4896_PLAN.dwg","S-1.1","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4896_PLAN_dwg\S-1.1.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 2:40:04 PM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/14/2019 2:40:05 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/14/2019 2:40:05 PM","3/14/2019 2:40:05 PM","","","","G:\64896\4896_PLAN.dwg","S-1.2","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4896_PLAN_dwg\S-1.2.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","2","","","","","3/14/2019 2:40:05 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 2:41:42 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 2:41:42 PM","3/14/2019 2:41:43 PM","","","","G:\64896\4896_PLAN.dwg","S-1.1","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4896_PLAN_dwg\S-1.1.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 2:41:43 PM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/14/2019 2:41:44 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/14/2019 2:41:44 PM","3/14/2019 2:41:44 PM","","","","G:\64896\4896_PLAN.dwg","S-1.2","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4896_PLAN_dwg\S-1.2.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","2","","","","","3/14/2019 2:41:44 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 2:46:17 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 2:46:17 PM","3/14/2019 2:46:18 PM","","","","G:\64824\STRUCTURAL\PLANS\4824_PLAN 11X.dwg","S-6X.1","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4824_PLAN 11X_dwg\S-6X.1.pdf","GE_24x42 (24.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 2:46:18 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 2:53:34 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 2:53:34 PM","3/14/2019 2:53:35 PM","","","","G:\61574\BLDG II\1574BLDG-II.dwg","S-2.1","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\1574BLDG-II_dwg\S-2.1.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 2:53:35 PM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/14/2019 2:53:35 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/14/2019 2:53:35 PM","3/14/2019 2:53:36 PM","","","","G:\61574\BLDG II\1574BLDG-II.dwg","S-2.2","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\1574BLDG-II_dwg\S-2.2.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","2","","","","","3/14/2019 2:53:36 PM","","","","","","","","","","","","Plotted"
"JS","3","","","","3/14/2019 2:53:37 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","3","","","","3/14/2019 2:53:37 PM","3/14/2019 2:53:38 PM","","","","G:\61574\BLDG II\1574BLDG-II.dwg","S-2.3","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\1574BLDG-II_dwg\S-2.3.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","3","","","","","3/14/2019 2:53:38 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 2:57:14 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 2:57:14 PM","3/14/2019 2:57:14 PM","","","","G:\61789\PLAN-1\0798PL1.dwg","REV-9-12-05","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\0798PL1_dwg\REV-9-12-05.pdf","ARCH full bleed B (18.00 x 12.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 2:57:14 PM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/14/2019 2:57:15 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/14/2019 2:57:15 PM","3/14/2019 2:57:16 PM","","","","G:\61789\PLAN-1\0798PL1.dwg","REV-9-21-05","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\0798PL1_dwg\REV-9-21-05.pdf","ARCH full bleed B (18.00 x 12.00 Inches)","0","Plotted"
"JF","2","","","","","3/14/2019 2:57:16 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 3:07:31 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 3:07:31 PM","3/14/2019 3:07:31 PM","","","","G:\61789\PLAN-1\0798XS1O.dwg","Layout1","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\0798XS1O_dwg\Layout1.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 3:07:31 PM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/14/2019 3:07:32 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/14/2019 3:07:32 PM","3/14/2019 3:07:32 PM","","","","G:\61789\PLAN-1\0798XS1O.dwg","Layout2","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\0798XS1O_dwg\Layout2.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","2","","","","","3/14/2019 3:07:32 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 3:15:32 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 3:15:32 PM","3/14/2019 3:15:32 PM","","","","G:\61789\PLAN-1\0798PL1.dwg","REV-9-12-05","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\0798PL1_dwg\REV-9-12-05.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 3:15:32 PM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/14/2019 3:15:33 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/14/2019 3:15:33 PM","3/14/2019 3:15:34 PM","","","","G:\61789\PLAN-1\0798PL1.dwg","REV-9-21-05","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\0798PL1_dwg\REV-9-21-05.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","2","","","","","3/14/2019 3:15:34 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 3:18:44 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 3:18:44 PM","3/14/2019 3:18:44 PM","","","","G:\61789\PLAN-1\0798XS1O.dwg","Layout1","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\0798XS1O_dwg\Layout1.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 3:18:44 PM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/14/2019 3:18:45 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/14/2019 3:18:45 PM","3/14/2019 3:18:45 PM","","","","G:\61789\PLAN-1\0798XS1O.dwg","Layout2","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\0798XS1O_dwg\Layout2.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","2","","","","","3/14/2019 3:18:45 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 3:19:57 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 3:19:57 PM","3/14/2019 3:19:57 PM","","","","G:\61789\PLAN-1\0798XF1O.DWG","Layout1","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\0798XF1O_DWG\Layout1.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 3:19:57 PM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/14/2019 3:19:58 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/14/2019 3:19:58 PM","3/14/2019 3:19:58 PM","","","","G:\61789\PLAN-1\0798XF1O.DWG","Layout2","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\0798XF1O_DWG\Layout2.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","2","","","","","3/14/2019 3:19:58 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 3:21:25 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 3:21:25 PM","3/14/2019 3:21:26 PM","","","","G:\61789\PLAN-1\0798SEC1.dwg","Layout1","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\0798SEC1_dwg\Layout1.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 3:21:26 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 3:26:03 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 3:26:03 PM","3/14/2019 3:26:03 PM","","","","G:\61789\PLAN-1\0798XF1C.dwg","Layout1","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\0798XF1C_dwg\Layout1.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 3:26:03 PM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/14/2019 3:26:03 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/14/2019 3:26:03 PM","3/14/2019 3:26:04 PM","","","","G:\61789\PLAN-1\0798XF1C.dwg","Layout2","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\0798XF1C_dwg\Layout2.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","2","","","","","3/14/2019 3:26:04 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 3:26:53 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 3:26:53 PM","3/14/2019 3:26:54 PM","","","","G:\61789\PLAN-1\0798PL1.dwg","REV-9-12-05","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\0798PL1_dwg\REV-9-12-05.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 3:26:54 PM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/14/2019 3:26:55 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/14/2019 3:26:55 PM","3/14/2019 3:26:55 PM","","","","G:\61789\PLAN-1\0798PL1.dwg","REV-9-21-05","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\0798PL1_dwg\REV-9-21-05.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","2","","","","","3/14/2019 3:26:55 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 3:29:35 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 3:29:35 PM","3/14/2019 3:29:35 PM","","","","G:\61789\PLAN-1\0798XF1B.dwg","Layout1","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\0798XF1B_dwg\Layout1.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 3:29:35 PM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/14/2019 3:29:36 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/14/2019 3:29:36 PM","3/14/2019 3:29:36 PM","","","","G:\61789\PLAN-1\0798XF1B.dwg","Layout2","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\0798XF1B_dwg\Layout2.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","2","","","","","3/14/2019 3:29:36 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 3:34:43 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 3:34:43 PM","3/14/2019 3:34:43 PM","","","","G:\61789\PLAN-1\0798XS1A1.dwg","Layout1","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\0798XS1A1_dwg\Layout1.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 3:34:43 PM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/14/2019 3:34:43 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/14/2019 3:34:43 PM","3/14/2019 3:34:43 PM","","","","G:\61789\PLAN-1\0798XS1A1.dwg","Layout2","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\0798XS1A1_dwg\Layout2.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","2","","","","","3/14/2019 3:34:43 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 3:35:02 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 3:35:02 PM","3/14/2019 3:35:02 PM","","","","G:\61789\PLAN-1\0798XS1A1.dwg","Layout1","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\0798XS1A1_dwg\Layout1.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 3:35:02 PM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/14/2019 3:35:02 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/14/2019 3:35:02 PM","3/14/2019 3:35:02 PM","","","","G:\61789\PLAN-1\0798XS1A1.dwg","Layout2","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\0798XS1A1_dwg\Layout2.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","2","","","","","3/14/2019 3:35:02 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 3:35:36 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 3:35:36 PM","3/14/2019 3:35:36 PM","","","","G:\64919\4919_PLAN.dwg","S-1.1","OCE 36x48","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4919_PLAN_dwg\S-1.1.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 3:35:36 PM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/14/2019 3:35:38 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/14/2019 3:35:38 PM","3/14/2019 3:35:38 PM","","","","G:\64919\4919_PLAN.dwg","S-1.2","OCE 36x48","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4919_PLAN_dwg\S-1.2.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","2","","","","","3/14/2019 3:35:38 PM","","","","","","","","","","","","Plotted"
"JS","3","","","","3/14/2019 3:35:39 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","3","","","","3/14/2019 3:35:39 PM","3/14/2019 3:35:40 PM","","","","G:\64919\4919_PLAN.dwg","S-1.3","OCE 36x48","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4919_PLAN_dwg\S-1.3.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","3","","","","","3/14/2019 3:35:40 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 3:39:16 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 3:39:16 PM","3/14/2019 3:39:17 PM","","","","G:\64919\4919_PLAN.dwg","8.5x11","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4919_PLAN_dwg\8.5x11.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 3:39:17 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 3:39:17 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 3:39:17 PM","3/14/2019 3:39:18 PM","","","","G:\64919\4919_PLAN.dwg","S-1.3","OCE 36x48","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4919_PLAN_dwg\S-1.3.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 3:39:18 PM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/14/2019 3:39:18 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/14/2019 3:39:18 PM","3/14/2019 3:39:18 PM","","","","G:\64919\4919_PLAN.dwg","S-1.1","OCE 36x48","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4919_PLAN_dwg\S-1.1.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","2","","","","","3/14/2019 3:39:18 PM","","","","","","","","","","","","Plotted"
"JS","3","","","","3/14/2019 3:39:20 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","3","","","","3/14/2019 3:39:20 PM","3/14/2019 3:39:20 PM","","","","G:\64919\4919_PLAN.dwg","S-1.2","OCE 36x48","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4919_PLAN_dwg\S-1.2.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","3","","","","","3/14/2019 3:39:20 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 3:44:05 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 3:44:05 PM","3/14/2019 3:44:05 PM","","","","G:\64919\4919_PLAN.dwg","8.5x11","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4919_PLAN_dwg\8.5x11.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 3:44:05 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 3:44:06 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
